code|level|name|nuts0|nuts1|nuts2|pop3|pop2|pop1|pop0|density|fertility|popchange|womenratio|gdppps|gva
NL325|3|Zaanstreek|NL|NL3|NL32|0.011429396275814697|0.18936899896965204|0.4944567627494456|0.20780442857679127|0.06667299522984552|0.23636363636363636|0.09544887477765703|0.4944567627494456|0.15798922800718135|0.0014082951074904225
NL327|3|Het Gooi en Vechtstreek|NL|NL3|NL32|0.016921665347622156|0.18936899896965204|0.5764966740576496|0.20780442857679127|0.05990934333246316|0.2597402597402597|0.09593605628843573|0.5764966740576496|0.236983842010772|0.003105873183916246
NL328|3|Alkmaar en omgeving|NL|NL3|NL32|0.016374801106338217|0.18936899896965204|0.4900221729490022|0.20780442857679127|0.059197379974843964|0.22857142857142856|0.09558546772460433|0.4900221729490022|0.18132854578096946|0.002317188966262844
NL329|3|Groot-Amsterdam|NL|NL3|NL32|0.09096648631429098|0.18936899896965204|0.5055432372505544|0.20780442857679127|0.09337162114056531|0.1584415584415584|0.10427277915045256|0.5055432372505544|0.4937163375224417|0.03412813348607063
NL332|3|Agglomeratie ’s-Gravenhage|NL|NL3|NL33|0.057886110876061256|0.24616456698008493|0.5232815964523281|0.20780442857679127|0.15903837482497568|0.22077922077922077|0.10055441559466496|0.5232815964523281|0.2495511669658887|0.011255950636895029
NL333|3|Delft en Westland|NL|NL3|NL33|0.01534126751052332|0.24616456698008493|0.33259423503325913|0.20780442857679127|0.0708640861950305|0.1792207792207792|0.09599524656544622|0.33259423503325913|0.28366247755834834|0.0033326709770756437
NL337|3|Agglomeratie Leiden en Bollenstreek|NL|NL3|NL33|0.028353185368063197|0.24616456698008493|0.5277161862527715|0.20780442857679127|0.07087357903979875|0.19480519480519484|0.09636404752220393|0.5277161862527715|0.20646319569120286|0.004594361402984907
NL33A|3|Zuidoost-Zuid-Holland|NL|NL3|NL33|0.026910631830618096|0.24616456698008493|0.501108647450111|0.20780442857679127|0.040216436860716236|0.2623376623376623|0.09546253407235175|0.501108647450111|0.22621184919210052|0.004762927330333108
NL33B|3|Oost-Zuid-Holland|NL|NL3|NL33|0.022008763764934654|0.24616456698008493|0.48115299334811534|0.20780442857679127|0.0315542160096827|0.2623376623376623|0.09730502115672977|0.48115299334811534|0.18850987432675048|0.003238342165206044
NL33C|3|Groot-Rijnmond|NL|NL3|NL33|0.09566493946498228|0.24616456698008493|0.5232815964523281|0.20780442857679127|0.056097966158008404|0.20779220779220783|0.10216697121834836|0.5232815964523281|0.26929982046678635|0.020055092044471125
NL341|3|Zeeuwsch-Vlaanderen|NL|NL3|NL34|0.007001720564982438|0.025420758608217235|0.4722838137472285|0.20780442857679127|0.006692455561620429|0.21298701298701303|0.09446768210875225|0.4722838137472285|0.21364452423698382|0.0011481246660883504
NL342|3|Overig Zeeland|NL|NL3|NL34|0.01841910441025437|0.025420758608217235|0.4900221729490022|0.20780442857679127|0.012326458931580322|0.2519480519480519|0.0949275450301415|0.4900221729490022|0.18491921005385997|0.002689055618109785
NL411|3|West-Noord-Brabant|NL|NL4|NL41|0.0420787477870747|0.16889125597925367|0.48115299334811534|0.20780442857679127|0.024254218382893895|0.20779220779220783|0.09639971345835129|0.48115299334811534|0.2495511669658887|0.00824151510379144
NL412|3|Midden-Noord-Brabant|NL|NL4|NL41|0.03178701496078539|0.16889125597925367|0.4589800443458978|0.20780442857679127|0.02485226760329402|0.20519480519480524|0.09725493707618242|0.4589800443458978|0.2118491921005386|0.0052635170539732205
NL413|3|Noordoost-Noord-Brabant|NL|NL4|NL41|0.04371044733030368|0.16889125597925367|0.4501108647450114|0.20780442857679127|0.022792320288582482|0.22337662337662337|0.0973004680584982|0.4501108647450114|0.24416517055655296|0.008359000447094731
NL414|3|Zuidoost-Noord-Brabant|NL|NL4|NL41|0.05131524500214864|0.16889125597925367|0.3968957871396894|0.20780442857679127|0.025089588722500417|0.20000000000000004|0.09926664764483405|0.3968957871396894|0.2926391382405745|0.011612493113528495
NL421|3|Noord-Limburg|NL|NL4|NL42|0.01872001247699968|0.07407475249249638|0.4235033259423504|0.20780442857679127|0.01589576856444455|0.22597402597402597|0.0948622839554889|0.4235033259423504|0.23159784560143626|0.0034028216458306523
ITF35|3|Salerno|IT|ITF|ITF3|0.07214466682926587|0.3809660715204186|0.5476718403547671|0.7203867615938067|0.0104895934689228|0.12207792207792209|0.09195513073462722|0.5476718403547671|0.09874326750448834|0.00613379399120769
ITF43|3|Taranto|IT|ITF|ITF4|0.03771365617570005|0.2638440109571949|0.5898004434589799|0.7203867615938067|0.011168331869853098|0.09610389610389605|0.09171761077687997|0.5898004434589799|0.0969479353680431|0.0031850480891858555
ITF44|3|Brindisi|IT|ITF|ITF4|0.025738324796875444|0.2638440109571949|0.6031042128603101|0.7203867615938067|0.01001969765289413|0.09090909090909086|0.09290217516679515|0.6031042128603101|0.09515260323159785|0.0021162379486301705
ITF45|3|Lecce|IT|ITF|ITF4|0.052191621495613974|0.2638440109571949|0.638580931263858|0.7203867615938067|0.013527303794764696|0.09870129870129865|0.09157039393405898|0.638580931263858|0.08617594254937164|0.003936715910268046
ITF46|3|Foggia|IT|ITF|ITF4|0.040584693442440714|0.2638440109571949|0.5388026607538803|0.7203867615938067|0.0042527944561786555|0.12467532467532469|0.09204771039866927|0.5388026607538803|0.09335727109515261|0.003329435873419466
ITF47|3|Bari|IT|ITF|ITF4|0.08196313643897801|0.2638440109571949|0.5609756097560978|0.7203867615938067|0.015359422835038088|0.12207792207792209|0.09022798880544913|0.5609756097560978|0.1149012567324955|0.008070361093518297
ITF48|3|Barletta-Andria-Trani|IT|ITF|ITF4|0.025652910442684616|0.2638440109571949|0.501108647450111|0.7203867615938067|0.012373923155421601|0.1272727272727273|0.09350090758424748|0.501108647450111|0.0843806104129264|0.0018666241612640463
ITF51|3|Potenza|IT|ITF|ITF5|0.02405492534539886|0.037071820729406735|0.5277161862527715|0.7203867615938067|0.002591546621733868|0.08311688311688312|0.09192401789671144|0.5277161862527715|0.13105924596050272|0.002635489112308023
ITF52|3|Matera|IT|ITF|ITF5|0.013016961751027444|0.037071820729406735|0.5232815964523281|0.7203867615938067|0.0026627429574957876|0.1064935064935065|0.09369441425908949|0.5232815964523281|0.0969479353680431|0.0010538299079414476
ITF61|3|Cosenza|IT|ITF|ITF6|0.046165297017300225|0.1268952014985673|0.5432372505543237|0.7203867615938067|0.00496475781379785|0.1116883116883117|0.0921835444959113|0.5432372505543237|0.08078994614003591|0.003337676874312045
FRE11|3|Nord|FR|FRE|FRE1|0.17281971896885562|0.26989608583910313|0.6164079822616408|0.8090935455156604|0.021520279089636187|0.2805194805194806|0.09272536318546892|0.6164079822616408|0.17055655296229805|0.023903002656690958
FRE12|3|Pas-de-Calais|FR|FRE|FRE1|0.09707643323726708|0.26989608583910313|0.5853658536585364|0.8090935455156604|0.010342454375014833|0.2831168831168832|0.09136853991245909|0.5853658536585364|0.12746858168761221|0.010288988370180352
FRE21|3|Aisne|FR|FRE|FRE2|0.03523995825514469|0.12803459049060162|0.5676274944567627|0.8090935455156604|0.0033557206255784705|0.3012987012987013|0.0926525136137637|0.5676274944567627|0.12208258527827649|0.003564430397631937
FRE22|3|Oise|FR|FRE|FRE2|0.05497253234977411|0.12803459049060162|0.556541019955654|0.8090935455156604|0.0066449913377791495|0.2909090909090909|0.09529938138572026|0.556541019955654|0.1490125673249551|0.006639873174946496
FRE23|3|Somme|FR|FRE|FRE2|0.03782223261972196|0.12803459049060162|0.5920177383592018|0.8090935455156604|0.004342976481477087|0.24415584415584415|0.09383859570308942|0.5920177383592018|0.1490125673249551|0.004583944369212015
FRF11|3|Bas-Rhin|FR|FRF|FRF1|0.07555672803956802|0.126339377709641|0.580931263858093|0.8090935455156604|0.011282246007072168|0.23376623376623376|0.09815113857809776|0.580931263858093|0.19389587073608616|0.011563568130130281
FRF12|3|Haut-Rhin|FR|FRF|FRF1|0.05078271603709253|0.126339377709641|0.5432372505543237|0.8090935455156604|0.010280750884021169|0.2701298701298701|0.09457164451837326|0.5432372505543237|0.15978456014362658|0.006536635909219464
FRF21|3|Ardennes|FR|FRF|FRF2|0.017894605854566634|0.08744180027177295|0.5587583148558759|0.8090935455156604|0.0024016897263687497|0.24935064935064935|0.09274054017957419|0.5587583148558759|0.12387791741472172|0.001798543958848991
FRF22|3|Aube|FR|FRF|FRF2|0.020583001083441597|0.08744180027177295|0.583148558758315|0.8090935455156604|0.0024064361487528777|0.2675324675324675|0.09451093654195224|0.583148558758315|0.14183123877917414|0.0023547468170249312
FRF23|3|Marne|FR|FRF|FRF2|0.037533934286695575|0.08744180027177295|0.6008869179600886|0.8090935455156604|0.0032465529107435272|0.2545454545454545|0.09297047164026881|0.6008869179600886|0.19389587073608616|0.005800629395205443
FRF24|3|Haute-Marne|FR|FRF|FRF2|0.011430458148127869|0.08744180027177295|0.5476718403547671|0.8090935455156604|0.0012578019317939105|0.2623376623376623|0.09302586766875298|0.5476718403547671|0.14183123877917414|0.0012875440121805262
FRF31|3|Meurthe-et-Moselle|FR|FRF|FRF3|0.048620213071316344|0.15411842199137563|0.583148558758315|0.8090935455156604|0.00657379500201723|0.20519480519480524|0.09375815763433157|0.583148558758315|0.1490125673249551|0.005855558049915069
FRF32|3|Meuse|FR|FRF|FRF3|0.01217469790562278|0.15411842199137563|0.4944567627494456|0.8090935455156604|0.0013479839570923417|0.2597402597402597|0.09297123048997406|0.4944567627494456|0.11669658886894076|0.0011563622616086596
FRF33|3|Moselle|FR|FRF|FRF3|0.06916949970881471|0.15411842199137563|0.5521064301552105|0.8090935455156604|0.007955003915798467|0.22337662337662337|0.09343640535930015|0.5521064301552105|0.1400359066427289|0.007957466192034508
FRF34|3|Vosges|FR|FRF|FRF3|0.024154210406680508|0.15411842199137563|0.5720620842572062|0.8090935455156604|0.002881078387165674|0.2649350649350649|0.09277924151454259|0.5720620842572062|0.13464991023339318|0.0026504182643382153
FRG01|3|Loire-Atlantique|FR|FRG|FRG0|0.09476639638697947|0.2522178364683454|0.580931263858093|0.8090935455156604|0.0098108550679925|0.2727272727272728|0.10611602508453584|0.580931263858093|0.1992818671454219|0.01483556558947738
FRG02|3|Maine-et-Loire|FR|FRG|FRG0|0.05423526112933439|0.2522178364683454|0.5764966740576496|0.8090935455156604|0.005339725182143959|0.2883116883116883|0.09542155618826756|0.5764966740576496|0.15439856373429084|0.006737168066062969
FRG03|3|Mayenne|FR|FRG|FRG0|0.020353636663796294|0.2522178364683454|0.5232815964523281|0.8090935455156604|0.002733939293257707|0.3090909090909091|0.09411633469521559|0.5232815964523281|0.15798922800718135|0.002555554809022279
FRG04|3|Sarthe|FR|FRG|FRG0|0.03747699138390169|0.2522178364683454|0.5764966740576496|0.8090935455156604|0.004243301611410399|0.2883116883116883|0.09345689430134224|0.5764966740576496|0.14721723518850988|0.004460486002947739
FRG05|3|Vendée|FR|FRG|FRG0|0.045385816372411895|0.2522178364683454|0.5609756097560978|0.8090935455156604|0.0047321831169755794|0.2753246753246754|0.0973573817863929|0.5609756097560978|0.15619389587073607|0.005680079216859457
FRH01|3|Côtes-d’Armor|FR|FRH|FRH0|0.03979293489893133|0.22213074634691038|0.6119733924611974|0.8090935455156604|0.004020219759356385|0.3038961038961039|0.09442442767555229|0.6119733924611974|0.14362657091561942|0.00462021839462844
FRH02|3|Finistère|FR|FRH|FRH0|0.06054703015883287|0.22213074634691038|0.583148558758315|0.8090935455156604|0.006350713149963215|0.24675324675324675|0.09485393660873101|0.583148558758315|0.15439856373429084|0.007538029894952677
FRH03|3|Ille-et-Vilaine|FR|FRH|FRH0|0.0715046896595206|0.22213074634691038|0.5609756097560978|0.8090935455156604|0.007418658186392007|0.2519480519480519|0.10063181826460177|0.5609756097560978|0.19569120287253144|0.01100928590191443
FRH04|3|Morbihan|FR|FRH|FRH0|0.050286290730684295|0.22213074634691038|0.5942350332594237|0.8090935455156604|0.0051783468210836086|0.2727272727272728|0.09657045464203541|0.5942350332594237|0.14362657091561942|0.005858163159701359
FRI11|3|Dordogne|FR|FRI|FRI1|0.027373143590024376|0.22949994109927013|0.6208425720620843|0.8090935455156604|0.0020694401594797923|0.22337662337662337|0.09368682576203687|0.6208425720620843|0.12387791741472172|0.0027835717254542152
FRI12|3|Gironde|FR|FRI|FRI1|0.10746088078990028|0.22949994109927013|0.6452328159645233|0.8090935455156604|0.007665472150366661|0.22597402597402597|0.10758364041451406|0.6452328159645233|0.19389587073608616|0.016334126899719695
FRI13|3|Landes|FR|FRI|FRI1|0.027373342691083095|0.22949994109927013|0.5942350332594237|0.8090935455156604|0.00205045446994328|0.23636363636363636|0.09601345895837253|0.5942350332594237|0.1382405745062837|0.0030216651384320776
FRI14|3|Lot-et-Garonne|FR|FRI|FRI1|0.02199396391956981|0.22949994109927013|0.6407982261640799|0.8090935455156604|0.002881078387165674|0.2675324675324675|0.09398733024532092|0.6407982261640799|0.1382405745062837|0.0024508498278470237
FRI15|3|Pyrénées-Atlantiques|FR|FRI|FRI1|0.04529887557677088|0.22949994109927013|0.6496674057649667|0.8090935455156604|0.004157866008496096|0.20779220779220783|0.09650064046915123|0.6496674057649667|0.17235188509874327|0.0062013157125705215
FRI21|3|Corrèze|FR|FRI|FRI2|0.01593452229848899|0.04837226588619052|0.5898004434589799|0.8090935455156604|0.0018843296864988017|0.24935064935064935|0.09405183247026826|0.5898004434589799|0.14183123877917414|0.0018021774910607189
FRI22|3|Creuse|FR|FRI|FRI2|0.007735076131267328|0.04837226588619052|0.5920177383592018|0.8090935455156604|0.0009350452096732088|0.24415584415584415|0.09369744965791055|0.5920177383592018|0.1095152603231598|0.0006716824372124015
FRI23|3|Haute-Vienne|FR|FRI|FRI2|0.02470280019047335|0.04837226588619052|0.6807095343680707|0.8090935455156604|0.0031373851959085844|0.22597402597402597|0.0936739253170474|0.6807095343680707|0.15798922800718135|0.0031464345730201734
FRI31|3|Charente|FR|FRI|FRI3|0.023285466120466097|0.12028053339173632|0.5964523281596452|0.8090935455156604|0.002733939293257707|0.23896103896103896|0.09372325054788948|0.5964523281596452|0.16337522441651708|0.003040415118148829
FRI32|3|Charente-Maritime|FR|FRI|FRI3|0.043061444245896446|0.12028053339173632|0.6563192904656321|0.8090935455156604|0.004399933550086622|0.23116883116883116|0.09586700096525681|0.6563192904656321|0.1400359066427289|0.004858182403460054
FRI33|3|Deux-Sèvres|FR|FRI|FRI3|0.02486586395756493|0.12028053339173632|0.554323725055432|0.8090935455156604|0.002885824809549802|0.2727272727272728|0.0943242595144576|0.554323725055432|0.1615798922800718|0.0032006617210422494
FRI34|3|Vienne|FR|FRI|FRI3|0.029067958168867564|0.12028053339173632|0.6119733924611974|0.8090935455156604|0.0029000640767021858|0.22077922077922077|0.0947256910085416|0.6119733924611974|0.15978456014362658|0.003707663760666133
FRJ11|3|Aude|FR|FRJ|FRJ1|0.024843962841105745|0.18898373842102906|0.6319290465631926|0.8090935455156604|0.002776657094714859|0.2623376623376623|0.09558622657430958|0.6319290465631926|0.12208258527827649|0.0024358525683714385
FRJ12|3|Gard|FR|FRJ|FRJ1|0.049595210955867594|0.18898373842102906|0.6208425720620843|0.8090935455156604|0.006056434962147281|0.2987012987012987|0.09580856953795158|0.6208425720620843|0.13105924596050272|0.0052846746318846215
NO020|3|Innlandet|NO|NO0|NO02||0.02568085095792497|0.5226858544755546|0.06374765932398728||||0.5226858544755546|0.14391992583987517|0.010071491969965738
NO082|3|Viken|NO|NO0|NO08||6.9136602929007085e-06|0.5226858544755546|0.06374765932398728||||0.5226858544755546|0.14391992583987517|0.010071491969965738
NO091|3|Vestfold og Telemark|NO|NO0|NO09||6.9136602929007085e-06|0.5226858544755546|0.06374765932398728||||0.5226858544755546|0.14391992583987517|0.010071491969965738
NO092|3|Agder|NO|NO0|NO09||6.9136602929007085e-06|0.5226858544755546|0.06374765932398728||||0.5226858544755546|0.14391992583987517|0.010071491969965738
NO0A1|3|Rogaland|NO|NO0|NO0A||6.9136602929007085e-06|0.5226858544755546|0.06374765932398728||||0.5226858544755546|0.14391992583987517|0.010071491969965738
NO0A2|3|Vestland|NO|NO0|NO0A||6.9136602929007085e-06|0.5226858544755546|0.06374765932398728||||0.5226858544755546|0.14391992583987517|0.010071491969965738
ES114|3|Pontevedra|ES|ES1|ES11|0.06245189635462554|0.17922028707054316|0.5898004434589799|0.5651748623643038|0.009943754894748084|0.06753246753246753|0.09448285910285752|0.5898004434589799|0.12028725314183124|0.0063252440202080104
ES120|3|Asturias|ES|ES1|ES12|0.0678407656099378|0.0678407656099378|0.6563192904656321|0.5651748623643038|0.004542326221610461|0.06493506493506493|0.09030918572391225|0.6563192904656321|0.12028725314183124|0.006917199881843117
ES130|3|Cantabria|ES|ES1|ES13|0.03860184599864944|0.03860184599864944|0.5654101995565408|0.5651748623643038|0.0051783468210836086|0.08831168831168831|0.0946847131244574|0.5654101995565408|0.125673249551167|0.004025936663733154
ES211|3|Araba/Álava|ES|ES2|ES21|0.021747344074835452|0.14453947095530348|0.5388026607538803|0.5651748623643038|0.0050881647957851765|0.15324675324675327|0.0958958372540568|0.5388026607538803|0.2028725314183124|0.00350419957829845
ES212|3|Gipuzkoa|ES|ES2|ES21|0.04732021589191467|0.14453947095530348|0.5787139689578715|0.5651748623643038|0.0170586420485559|0.1558441558441558|0.09649001657327755|0.5787139689578715|0.1867145421903052|0.007143486869162066
ES213|3|Bizkaia|ES|ES2|ES21|0.0754720437225925|0.14453947095530348|0.6297117516629711|0.5651748623643038|0.02439186463203361|0.1168831168831169|0.0961993771361619|0.6297117516629711|0.1741472172351885|0.01068435890143249
ES220|3|Navarra|ES|ES2|ES22|0.04313504527060323|0.04313504527060323|0.5055432372505544|0.5651748623643038|0.002904810499086314|0.1584415584415584|0.0990351984847289|0.5055432372505544|0.17235188509874327|0.005971493948835665
ES230|3|La Rioja|ES|ES2|ES23|0.02081083906163671|0.02081083906163671|0.5166297117516632|0.5651748623643038|0.0028953176543180578|0.12207792207792209|0.09494272202424675|0.5166297117516632|0.1490125673249551|0.0025038714740856396
ES241|3|Huesca|ES|ES2|ES24|0.014550305371248812|0.08764342327723662|0.4124168514412416|0.5651748623643038|0.0006075420651683794|0.14805194805194807|0.09447071750757331|0.4124168514412416|0.1526032315978456|0.0017844525283971357
